roomNumber,bin,user_id,prev_people,curr_people,expected_people,max_people,prev_entry_time,curr_entry_time,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,anomaly_type,room_entry_sequence,lost_update_expected,lost_update_actual,lost_update_diff,contention_group_size,contention_user_ids,over_capacity_amount,over_capacity_curr,over_capacity_max,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,sorted_sequence_position,intervening_users_in_critical_section,intervening_user_count_critical,true_critical_section_duration_nanos
1243,1,yhjj823,13,14,14.0,100,2025-07-21 03:22:25.042968+00:00,2025-07-21 03:22:25.042968+00:00,2567745314400,2567745559300,,13,0,0,0,1,yhjj823,0,0,0,0,0,0,0,,0,244900
1243,1,yhjj867,14,15,15.0,100,2025-07-21 03:22:25.044975+00:00,2025-07-21 03:22:25.048729+00:00,2567747860400,2567751626800,,14,0,0,0,1,yhjj867,0,0,0,0,0,0,0,,0,3766400
1243,1,yhjj860,15,16,16.0,100,2025-07-21 03:22:25.048729+00:00,2025-07-21 03:22:25.048729+00:00,2567752164800,2567752312300,,15,0,0,0,1,yhjj860,0,0,0,0,0,0,0,,0,147500
1243,1,yhjj908,16,17,17.0,100,2025-07-21 03:22:25.050735+00:00,2025-07-21 03:22:25.050735+00:00,2567754138900,2567754349800,,16,0,0,0,1,yhjj908,0,0,0,0,0,0,0,,0,210900
1243,1,yhjj1013,17,18,18.0,100,2025-07-21 03:22:25.050735+00:00,2025-07-21 03:22:25.052739+00:00,2567754624400,2567755575700,,17,0,0,0,1,yhjj1013,0,0,0,0,0,0,0,,0,951300
1243,1,yhjj912,18,19,19.0,100,2025-07-21 03:22:25.052739+00:00,2025-07-21 03:22:25.052739+00:00,2567755746600,2567756146500,,18,0,0,0,1,yhjj912,0,0,0,0,0,0,0,,0,399900
1243,1,yhjj918,19,20,20.0,100,2025-07-21 03:22:25.052739+00:00,2025-07-21 03:22:25.052739+00:00,2567756302100,2567756574600,,19,0,0,0,1,yhjj918,0,0,0,0,0,0,0,,0,272500
1243,1,yhjj835,20,21,21.0,100,2025-07-21 03:22:25.054746+00:00,2025-07-21 03:22:25.054746+00:00,2567756720600,2567757271600,,20,0,0,0,1,yhjj835,0,0,0,0,0,0,0,,0,551000
1243,2,yhjj851,21,22,22.0,100,2025-07-21 03:22:25.054746+00:00,2025-07-21 03:22:25.054746+00:00,2567757473700,2567757814000,,21,0,0,0,1,yhjj851,0,0,0,0,0,0,0,,0,340300
1243,2,yhjj826,22,23,23.0,100,2025-07-21 03:22:25.054746+00:00,2025-07-21 03:22:25.054746+00:00,2567758339700,2567758551300,,22,0,0,0,1,yhjj826,0,0,0,0,0,0,0,,0,211600
1243,2,yhjj854,23,24,24.0,100,2025-07-21 03:22:25.062513+00:00,2025-07-21 03:22:25.086583+00:00,2567766129600,2567788775900,,23,0,0,0,1,yhjj854,0,0,0,0,0,0,0,,0,22646300
1243,2,yhjj967,24,25,25.0,100,2025-07-21 03:22:25.094726+00:00,2025-07-21 03:22:25.094726+00:00,2567796759600,2567796917500,,24,0,0,0,1,yhjj967,0,0,0,0,0,0,0,,0,157900
1243,2,yhjj830,25,26,26.0,100,2025-07-21 03:22:25.156609+00:00,2025-07-21 03:22:25.156609+00:00,2567859202300,2567859308500,,25,0,0,0,1,yhjj830,0,0,0,0,0,0,0,,0,106200
1243,2,yhjj1015,26,27,27.0,100,2025-07-21 03:22:25.158618+00:00,2025-07-21 03:22:25.207932+00:00,2567861167700,2567911646700,,26,0,0,0,1,yhjj1015,0,0,0,0,0,0,0,,0,50479000
1243,2,yhjj834,27,28,28.0,100,2025-07-21 03:22:25.209940+00:00,2025-07-21 03:22:25.213955+00:00,2567912648000,2567916184400,,27,0,0,0,1,yhjj834,0,0,0,0,0,0,0,,0,3536400
1243,2,yhjj921,28,29,29.0,100,2025-07-21 03:22:25.213955+00:00,2025-07-21 03:22:25.213955+00:00,2567917071400,2567917292800,,28,0,0,0,1,yhjj921,0,0,0,0,0,0,0,,0,221400
1243,2,yhjj857,29,30,30.0,100,2025-07-21 03:22:25.213955+00:00,2025-07-21 03:22:25.213955+00:00,2567917393300,2567917805700,,29,0,0,0,1,yhjj857,0,0,0,0,0,0,0,,0,412400
1243,2,yhjj838,30,31,31.0,100,2025-07-21 03:22:25.215963+00:00,2025-07-21 03:22:25.215963+00:00,2567918115000,2567918644400,,30,0,0,0,1,yhjj838,0,0,0,0,0,0,0,,0,529400
1243,2,yhjj914,31,32,32.0,100,2025-07-21 03:22:25.215963+00:00,2025-07-21 03:22:25.215963+00:00,2567918775500,2567918859500,,31,0,0,0,1,yhjj914,0,0,0,0,0,0,0,,0,84000
1243,2,yhjj841,32,33,33.0,100,2025-07-21 03:22:25.215963+00:00,2025-07-21 03:22:25.215963+00:00,2567919322800,2567919472700,,32,0,0,0,1,yhjj841,0,0,0,0,0,0,0,,0,149900
1243,2,yhjj847,33,34,34.0,100,2025-07-21 03:22:25.217970+00:00,2025-07-21 03:22:25.217970+00:00,2567920130300,2567920402000,,33,0,0,0,1,yhjj847,0,0,0,0,0,0,0,,0,271700
1243,2,yhjj845,34,35,35.0,100,2025-07-21 03:22:25.217970+00:00,2025-07-21 03:22:25.217970+00:00,2567920593100,2567921047200,,34,0,0,0,1,yhjj845,0,0,0,0,0,0,0,,0,454100
1243,2,yhjj935,35,36,36.0,100,2025-07-21 03:22:25.217970+00:00,2025-07-21 03:22:25.227654+00:00,2567921800600,2567931100100,,35,0,0,0,1,yhjj935,0,0,0,0,0,0,0,,0,9299500
1243,2,yhjj883,36,37,37.0,100,2025-07-21 03:22:25.227654+00:00,2025-07-21 03:22:25.227654+00:00,2567931321900,2567931391800,,36,0,0,0,1,yhjj883,0,0,0,0,0,0,0,,0,69900
1243,2,yhjj876,37,38,38.0,100,2025-07-21 03:22:25.246725+00:00,2025-07-21 03:22:25.248734+00:00,2567950537600,2567950852600,,37,0,0,0,1,yhjj876,0,0,0,0,0,0,0,,0,315000
1243,2,yhjj1003,38,39,39.0,100,2025-07-21 03:22:25.248734+00:00,2025-07-21 03:22:25.248734+00:00,2567951395900,2567952347600,,38,0,0,0,1,yhjj1003,0,0,0,0,0,0,0,,0,951700
1243,2,yhjj1009,39,40,40.0,100,2025-07-21 03:22:25.260510+00:00,2025-07-21 03:22:25.260510+00:00,2567963279200,2567963764800,,39,0,0,0,1,yhjj1009,0,0,0,0,0,0,0,,0,485600
1243,2,yhjj837,40,41,41.0,100,2025-07-21 03:22:25.266527+00:00,2025-07-21 03:22:25.266527+00:00,2567968908300,2567969235100,,40,0,0,0,1,yhjj837,0,0,0,0,0,0,0,,0,326800
1243,3,yhjj831,41,42,42.0,100,2025-07-21 03:22:25.268277+00:00,2025-07-21 03:22:25.268277+00:00,2567970948100,2567971834000,,41,0,0,0,1,yhjj831,0,0,0,0,0,0,0,,0,885900
1243,3,yhjj821,42,43,43.0,100,2025-07-21 03:22:25.270283+00:00,2025-07-21 03:22:25.272290+00:00,2567973503200,2567976194300,,42,0,0,0,1,yhjj821,0,0,0,0,0,0,0,,0,2691100
1243,3,yhjj846,43,44,44.0,100,2025-07-21 03:22:25.284076+00:00,2025-07-21 03:22:25.284076+00:00,2567986261000,2567986327300,,43,0,0,0,1,yhjj846,0,0,0,0,0,0,0,,0,66300
1243,3,yhjj843,44,45,45.0,100,2025-07-21 03:22:25.299884+00:00,2025-07-21 03:22:25.329750+00:00,2568002938000,2568032412700,,44,0,0,0,1,yhjj843,0,0,0,0,0,0,0,,0,29474700
1243,3,yhjj885,45,46,46.0,100,2025-07-21 03:22:25.331501+00:00,2025-07-21 03:22:25.331501+00:00,2568034141900,2568034469300,,45,0,0,0,1,yhjj885,0,0,0,0,0,0,0,,0,327400
1243,3,yhjj825,46,47,47.0,100,2025-07-21 03:22:25.331501+00:00,2025-07-21 03:22:25.333510+00:00,2568035086100,2568035473100,,46,0,0,0,1,yhjj825,0,0,0,0,0,0,0,,0,387000
1243,3,yhjj897,47,48,48.0,100,2025-07-21 03:22:25.335517+00:00,2025-07-21 03:22:25.335517+00:00,2568038229900,2568038599400,,47,0,0,0,1,yhjj897,0,0,0,0,0,0,0,,0,369500
1243,3,yhjj907,48,49,49.0,100,2025-07-21 03:22:25.339538+00:00,2025-07-21 03:22:25.339538+00:00,2568042436400,2568042629600,,48,0,0,0,1,yhjj907,0,0,0,0,0,0,0,,0,193200
1243,3,yhjj829,49,50,50.0,100,2025-07-21 03:22:25.339538+00:00,2025-07-21 03:22:25.341545+00:00,2568043419600,2568043568100,,49,0,0,0,1,yhjj829,0,0,0,0,0,0,0,,0,148500
1243,3,yhjj925,50,51,51.0,100,2025-07-21 03:22:25.343553+00:00,2025-07-21 03:22:25.343553+00:00,2568045949400,2568046017200,,50,0,0,0,1,yhjj925,0,0,0,0,0,0,0,,0,67800
1243,3,yhjj833,51,52,52.0,100,2025-07-21 03:22:25.373157+00:00,2025-07-21 03:22:25.373157+00:00,2568076613400,2568076879200,,51,0,0,0,1,yhjj833,0,0,0,0,0,0,0,,0,265800
1243,3,yhjj881,52,53,53.0,100,2025-07-21 03:22:25.375164+00:00,2025-07-21 03:22:25.375164+00:00,2568078057700,2568078306400,,52,0,0,0,1,yhjj881,0,0,0,0,0,0,0,,0,248700
1243,3,yhjj996,53,54,54.0,100,2025-07-21 03:22:25.380931+00:00,2025-07-21 03:22:25.380931+00:00,2568084281200,2568084502500,,53,0,0,0,1,yhjj996,0,0,0,0,0,0,0,,0,221300
1243,3,yhjj1012,54,55,55.0,100,2025-07-21 03:22:25.384949+00:00,2025-07-21 03:22:25.390982+00:00,2568087066200,2568094612400,,54,0,0,0,1,yhjj1012,0,0,0,0,0,0,0,,0,7546200
1243,3,yhjj892,55,56,56.0,100,2025-07-21 03:22:25.448446+00:00,2025-07-21 03:22:25.448446+00:00,2568151964300,2568152042000,,55,0,0,0,1,yhjj892,0,0,0,0,0,0,0,,0,77700
1243,3,yhjj939,56,57,57.0,100,2025-07-21 03:22:25.472293+00:00,2025-07-21 03:22:25.513955+00:00,2568175046800,2568216483600,,56,0,0,0,1,yhjj939,0,0,0,0,0,0,0,,0,41436800
1243,3,yhjj946,57,58,58.0,100,2025-07-21 03:22:25.513955+00:00,2025-07-21 03:22:25.513955+00:00,2568217239100,2568217387200,,57,0,0,0,1,yhjj946,0,0,0,0,0,0,0,,0,148100
1243,3,yhjj904,58,59,59.0,100,2025-07-21 03:22:25.513955+00:00,2025-07-21 03:22:25.513955+00:00,2568217455800,2568217659300,,58,0,0,0,1,yhjj904,0,0,0,0,0,0,0,,0,203500
1243,3,yhjj822,59,60,60.0,100,2025-07-21 03:22:25.515708+00:00,2025-07-21 03:22:25.518718+00:00,2568218013700,2568221805400,,59,0,0,0,1,yhjj822,0,0,0,0,0,0,0,,0,3791700
1243,3,yhjj1006,60,61,61.0,100,2025-07-21 03:22:25.518718+00:00,2025-07-21 03:22:25.518718+00:00,2568222476900,2568222582300,,60,0,0,0,1,yhjj1006,0,0,0,0,0,0,0,,0,105400
1243,4,yhjj903,61,62,62.0,100,2025-07-21 03:22:25.518718+00:00,2025-07-21 03:22:25.520827+00:00,2568222737600,2568223126800,,61,0,0,0,1,yhjj903,0,0,0,0,0,0,0,,0,389200
1243,4,yhjj963,62,63,63.0,100,2025-07-21 03:22:25.520827+00:00,2025-07-21 03:22:25.520827+00:00,2568223232800,2568223794700,,62,0,0,0,1,yhjj963,0,0,0,0,0,0,0,,0,561900
1243,4,yhjj970,63,64,64.0,100,2025-07-21 03:22:25.520827+00:00,2025-07-21 03:22:25.520827+00:00,2568223971400,2568224093200,,63,0,0,0,1,yhjj970,0,0,0,0,0,0,0,,0,121800
1243,4,yhjj905,64,65,65.0,100,2025-07-21 03:22:25.526300+00:00,2025-07-21 03:22:25.526300+00:00,2568228697300,2568228770300,,64,0,0,0,1,yhjj905,0,0,0,0,0,0,0,,0,73000
1243,4,yhjj882,65,66,66.0,100,2025-07-21 03:22:25.526300+00:00,2025-07-21 03:22:25.526300+00:00,2568229203300,2568229402600,,65,0,0,0,1,yhjj882,0,0,0,0,0,0,0,,0,199300
1243,4,yhjj871,66,67,67.0,100,2025-07-21 03:22:25.526300+00:00,2025-07-21 03:22:25.526300+00:00,2568229518900,2568229604600,,66,0,0,0,1,yhjj871,0,0,0,0,0,0,0,,0,85700
1243,4,yhjj887,67,68,68.0,100,2025-07-21 03:22:25.526300+00:00,2025-07-21 03:22:25.526300+00:00,2568230056100,2568230247800,,67,0,0,0,1,yhjj887,0,0,0,0,0,0,0,,0,191700
1243,4,yhjj870,68,69,69.0,100,2025-07-21 03:22:25.528308+00:00,2025-07-21 03:22:25.536077+00:00,2568230497900,2568239613900,,68,0,0,0,1,yhjj870,0,0,0,0,0,0,0,,0,9116000
1243,4,yhjj969,69,70,70.0,100,2025-07-21 03:22:25.536077+00:00,2025-07-21 03:22:25.536077+00:00,2568239830800,2568239949800,,69,0,0,0,1,yhjj969,0,0,0,0,0,0,0,,0,119000
1243,4,yhjj982,70,71,71.0,100,2025-07-21 03:22:25.538084+00:00,2025-07-21 03:22:25.538084+00:00,2568240196100,2568241436100,,70,0,0,0,1,yhjj982,0,0,0,0,0,0,0,,0,1240000
1243,4,yhjj863,71,72,72.0,100,2025-07-21 03:22:25.540093+00:00,2025-07-21 03:22:25.540093+00:00,2568242277000,2568243825700,,71,0,0,0,1,yhjj863,0,0,0,0,0,0,0,,0,1548700
1243,4,yhjj842,72,73,73.0,100,2025-07-21 03:22:25.542103+00:00,2025-07-21 03:22:25.542103+00:00,2568245304500,2568245533800,,72,0,0,0,1,yhjj842,0,0,0,0,0,0,0,,0,229300
1243,4,yhjj977,73,74,74.0,100,2025-07-21 03:22:25.542103+00:00,2025-07-21 03:22:25.542103+00:00,2568245703600,2568245812800,,73,0,0,0,1,yhjj977,0,0,0,0,0,0,0,,0,109200
1243,4,yhjj858,74,75,75.0,100,2025-07-21 03:22:25.542103+00:00,2025-07-21 03:22:25.544113+00:00,2568246019600,2568246137200,,74,0,0,0,1,yhjj858,0,0,0,0,0,0,0,,0,117600
1243,4,yhjj949,75,76,76.0,100,2025-07-21 03:22:25.544113+00:00,2025-07-21 03:22:25.544113+00:00,2568246229600,2568246934300,,75,0,0,0,1,yhjj949,0,0,0,0,0,0,0,,0,704700
1243,4,yhjj906,76,77,77.0,100,2025-07-21 03:22:25.544113+00:00,2025-07-21 03:22:25.544113+00:00,2568247078100,2568247268200,,76,0,0,0,1,yhjj906,0,0,0,0,0,0,0,,0,190100
1243,4,yhjj928,77,78,78.0,100,2025-07-21 03:22:25.545866+00:00,2025-07-21 03:22:25.545866+00:00,2568249046400,2568249123300,,77,0,0,0,1,yhjj928,0,0,0,0,0,0,0,,0,76900
1243,4,yhjj855,78,79,79.0,100,2025-07-21 03:22:25.550618+00:00,2025-07-21 03:22:25.550618+00:00,2568254632300,2568254693600,,78,0,0,0,1,yhjj855,0,0,0,0,0,0,0,,0,61300
1243,4,yhjj924,79,80,80.0,100,2025-07-21 03:22:25.552847+00:00,2025-07-21 03:22:25.552847+00:00,2568255213500,2568255275300,,79,0,0,0,1,yhjj924,0,0,0,0,0,0,0,,0,61800
1243,4,yhjj861,80,81,81.0,100,2025-07-21 03:22:25.552847+00:00,2025-07-21 03:22:25.552847+00:00,2568255351200,2568255427700,,80,0,0,0,1,yhjj861,0,0,0,0,0,0,0,,0,76500
1243,5,yhjj929,81,82,82.0,100,2025-07-21 03:22:25.562880+00:00,2025-07-21 03:22:25.564886+00:00,2568266824600,2568266890300,,81,0,0,0,1,yhjj929,0,0,0,0,0,0,0,,0,65700
1243,5,yhjj828,82,83,83.0,100,2025-07-21 03:22:25.564886+00:00,2025-07-21 03:22:25.564886+00:00,2568266985900,2568268170200,,82,0,0,0,1,yhjj828,0,0,0,0,0,0,0,,0,1184300
1243,5,yhjj893,83,84,84.0,100,2025-07-21 03:22:25.566635+00:00,2025-07-21 03:22:25.568643+00:00,2568270600300,2568270926100,,83,0,0,0,1,yhjj893,0,0,0,0,0,0,0,,0,325800
1243,5,yhjj942,84,85,85.0,100,2025-07-21 03:22:25.568643+00:00,2025-07-21 03:22:25.568643+00:00,2568271093600,2568271280600,,84,0,0,0,1,yhjj942,0,0,0,0,0,0,0,,0,187000
1243,5,yhjj953,85,86,86.0,100,2025-07-21 03:22:25.568643+00:00,2025-07-21 03:22:25.573645+00:00,2568271508700,2568276419700,,85,0,0,0,1,yhjj953,0,0,0,0,0,0,0,,0,4911000
1243,5,yhjj866,86,87,87.0,100,2025-07-21 03:22:25.573645+00:00,2025-07-21 03:22:25.573645+00:00,2568276898300,2568277154100,,86,0,0,0,1,yhjj866,0,0,0,0,0,0,0,,0,255800
1243,5,yhjj931,87,88,88.0,100,2025-07-21 03:22:25.573645+00:00,2025-07-21 03:22:25.575653+00:00,2568277355100,2568278600500,,87,0,0,0,1,yhjj931,0,0,0,0,0,0,0,,0,1245400
1243,5,yhjj879,88,89,89.0,100,2025-07-21 03:22:25.575653+00:00,2025-07-21 03:22:25.575653+00:00,2568278893400,2568279319700,,88,0,0,0,1,yhjj879,0,0,0,0,0,0,0,,0,426300
1243,5,yhjj993,89,90,90.0,100,2025-07-21 03:22:25.579779+00:00,2025-07-21 03:22:25.579779+00:00,2568282569400,2568282636900,,89,0,0,0,1,yhjj993,0,0,0,0,0,0,0,,0,67500
1243,5,yhjj862,90,91,91.0,100,2025-07-21 03:22:25.583797+00:00,2025-07-21 03:22:25.583797+00:00,2568286265800,2568286325100,,90,0,0,0,1,yhjj862,0,0,0,0,0,0,0,,0,59300
1243,5,yhjj950,91,92,92.0,100,2025-07-21 03:22:25.585806+00:00,2025-07-21 03:22:25.585806+00:00,2568288405900,2568288479700,,91,0,0,0,1,yhjj950,0,0,0,0,0,0,0,,0,73800
1243,5,yhjj888,92,93,93.0,100,2025-07-21 03:22:25.589566+00:00,2025-07-21 03:22:25.589566+00:00,2568292883900,2568292953700,,92,0,0,0,1,yhjj888,0,0,0,0,0,0,0,,0,69800
1243,5,yhjj898,93,94,94.0,100,2025-07-21 03:22:25.593580+00:00,2025-07-21 03:22:25.593580+00:00,2568296909400,2568296971800,,93,0,0,0,1,yhjj898,0,0,0,0,0,0,0,,0,62400
1243,5,yhjj937,94,95,95.0,100,2025-07-21 03:22:25.597597+00:00,2025-07-21 03:22:25.597597+00:00,2568299726300,2568299798800,,94,0,0,0,1,yhjj937,0,0,0,0,0,0,0,,0,72500
1243,5,yhjj976,95,96,96.0,100,2025-07-21 03:22:25.597597+00:00,2025-07-21 03:22:25.597597+00:00,2568300607600,2568300667800,,95,0,0,0,1,yhjj976,0,0,0,0,0,0,0,,0,60200
1243,5,yhjj910,96,97,97.0,100,2025-07-21 03:22:25.599603+00:00,2025-07-21 03:22:25.601612+00:00,2568303509900,2568303625100,,96,0,0,0,1,yhjj910,0,0,0,0,0,0,0,,0,115200
1243,5,yhjj990,97,98,98.0,100,2025-07-21 03:22:25.601612+00:00,2025-07-21 03:22:25.601612+00:00,2568304768600,2568304848300,,97,0,0,0,1,yhjj990,0,0,0,0,0,0,0,,0,79700
1243,5,yhjj919,98,99,99.0,100,2025-07-21 03:22:25.603662+00:00,2025-07-21 03:22:25.603662+00:00,2568307165800,2568307234000,,98,0,0,0,1,yhjj919,0,0,0,0,0,0,0,,0,68200
1243,5,yhjj880,99,100,100.0,100,2025-07-21 03:22:25.607679+00:00,2025-07-21 03:22:25.607679+00:00,2568309881300,2568310994700,,99,0,0,0,1,yhjj880,0,0,0,0,0,0,0,,0,1113400
1243,5,yhjj974,100,100,,100,2025-07-21 03:22:25.617742+00:00,2025-07-21 03:22:25.617742+00:00,2568321451900,2568321487400,,100,0,0,0,1,yhjj974,0,0,0,0,0,0,0,,0,35500
1243,6,yhjj926,100,100,,100,2025-07-21 03:22:25.619748+00:00,2025-07-21 03:22:25.619748+00:00,2568323617900,2568323650400,,101,0,0,0,1,yhjj926,0,0,0,0,0,0,0,,0,32500
1243,6,yhjj968,100,100,,100,2025-07-21 03:22:25.627776+00:00,2025-07-21 03:22:25.627776+00:00,2568330279300,2568330321300,,102,0,0,0,1,yhjj968,0,0,0,0,0,0,0,,0,42000
1243,6,yhjj1004,100,100,,100,2025-07-21 03:22:25.627776+00:00,2025-07-21 03:22:25.627776+00:00,2568331009200,2568331037900,,103,0,0,0,1,yhjj1004,0,0,0,0,0,0,0,,0,28700
1243,6,yhjj951,100,100,,100,2025-07-21 03:22:25.631791+00:00,2025-07-21 03:22:25.631791+00:00,2568335292000,2568335332100,,104,0,0,0,1,yhjj951,0,0,0,0,0,0,0,,0,40100
1243,6,yhjj983,100,100,,100,2025-07-21 03:22:25.633540+00:00,2025-07-21 03:22:25.633540+00:00,2568335691400,2568335788500,,105,0,0,0,1,yhjj983,0,0,0,0,0,0,0,,0,97100
1243,6,yhjj873,100,100,,100,2025-07-21 03:22:25.635548+00:00,2025-07-21 03:22:25.635548+00:00,2568338779500,2568338822500,,106,0,0,0,1,yhjj873,0,0,0,0,0,0,0,,0,43000
1243,6,yhjj1011,100,100,,100,2025-07-21 03:22:25.637555+00:00,2025-07-21 03:22:25.637555+00:00,2568340659600,2568340753000,,107,0,0,0,1,yhjj1011,0,0,0,0,0,0,0,,0,93400
1243,6,yhjj884,100,100,,100,2025-07-21 03:22:25.637555+00:00,2025-07-21 03:22:25.637555+00:00,2568340938200,2568341147900,,108,0,0,0,1,yhjj884,0,0,0,0,0,0,0,,0,209700
1243,6,yhjj943,100,100,,100,2025-07-21 03:22:25.639563+00:00,2025-07-21 03:22:25.639563+00:00,2568343236600,2568343272400,,109,0,0,0,1,yhjj943,0,0,0,0,0,0,0,,0,35800
1243,6,yhjj987,100,100,,100,2025-07-21 03:22:25.643577+00:00,2025-07-21 03:22:25.643577+00:00,2568346985000,2568347036300,,110,0,0,0,1,yhjj987,0,0,0,0,0,0,0,,0,51300
1243,6,yhjj1010,100,100,,100,2025-07-21 03:22:25.643577+00:00,2025-07-21 03:22:25.643577+00:00,2568347226100,2568347472800,,111,0,0,0,1,yhjj1010,0,0,0,0,0,0,0,,0,246700
1243,6,yhjj856,100,100,,100,2025-07-21 03:22:25.647591+00:00,2025-07-21 03:22:25.647591+00:00,2568350856800,2568350896900,,112,0,0,0,1,yhjj856,0,0,0,0,0,0,0,,0,40100
1243,6,yhjj902,100,100,,100,2025-07-21 03:22:25.651347+00:00,2025-07-21 03:22:25.651347+00:00,2568353312100,2568353350700,,113,0,0,0,1,yhjj902,0,0,0,0,0,0,0,,0,38600
1243,6,yhjj920,100,100,,100,2025-07-21 03:22:25.653356+00:00,2025-07-21 03:22:25.653356+00:00,2568355322100,2568355398300,,114,0,0,0,1,yhjj920,0,0,0,0,0,0,0,,0,76200
1243,6,yhjj911,100,100,,100,2025-07-21 03:22:25.655362+00:00,2025-07-21 03:22:25.655362+00:00,2568357339200,2568357385500,,115,0,0,0,1,yhjj911,0,0,0,0,0,0,0,,0,46300
1243,6,yhjj991,100,100,,100,2025-07-21 03:22:25.655362+00:00,2025-07-21 03:22:25.655362+00:00,2568358645600,2568358682600,,116,0,0,0,1,yhjj991,0,0,0,0,0,0,0,,0,37000
1243,6,yhjj984,100,100,,100,2025-07-21 03:22:25.659375+00:00,2025-07-21 03:22:25.659375+00:00,2568363244000,2568363271500,,117,0,0,0,1,yhjj984,0,0,0,0,0,0,0,,0,27500
1243,6,yhjj916,100,100,,100,2025-07-21 03:22:25.667147+00:00,2025-07-21 03:22:25.667147+00:00,2568369425400,2568369503800,,118,0,0,0,1,yhjj916,0,0,0,0,0,0,0,,0,78400
1243,6,yhjj894,100,100,,100,2025-07-21 03:22:25.667147+00:00,2025-07-21 03:22:25.667147+00:00,2568370895600,2568370928700,,119,0,0,0,1,yhjj894,0,0,0,0,0,0,0,,0,33100
1243,6,yhjj900,100,100,,100,2025-07-21 03:22:25.669155+00:00,2025-07-21 03:22:25.669155+00:00,2568371873100,2568371993700,,120,0,0,0,1,yhjj900,0,0,0,0,0,0,0,,0,120600
1243,7,yhjj962,100,100,,100,2025-07-21 03:22:25.669155+00:00,2025-07-21 03:22:25.673168+00:00,2568372922700,2568375785100,,121,0,0,0,1,yhjj962,0,0,0,0,0,0,0,,0,2862400
1243,7,yhjj955,100,100,,100,2025-07-21 03:22:25.673168+00:00,2025-07-21 03:22:25.673168+00:00,2568375973700,2568376025000,,122,0,0,0,1,yhjj955,0,0,0,0,0,0,0,,0,51300
1243,7,yhjj1001,100,100,,100,2025-07-21 03:22:25.673168+00:00,2025-07-21 03:22:25.673168+00:00,2568376917800,2568376943700,,123,0,0,0,1,yhjj1001,0,0,0,0,0,0,0,,0,25900
